geometry,name
POINT (28.2395992350942 41.3132377915037),37
POINT (28.6069327800007 40.968655479117),11
POINT (29.064916733602 41.0292270207324),35
POINT (28.8938739523361 41.08293212118),19
POINT (28.8932838663528 41.082944251617),19
POINT (28.9422797110313 41.0002307697356),18
POINT (28.6807733206889 41.0860751938433),7
POINT (28.6797785252026 41.0858974737876),7
POINT (28.9101521484984 41.0795590909502),19
POINT (28.9086163000113 41.0782450991152),19
POINT (28.6737024095999 40.9971006996183),11
POINT (28.6768126475843 40.9979394550443),11
POINT (28.6739370731688 40.9996015210109),11
POINT (28.7836488698155 41.0843598246773),7
POINT (28.7833350513607 41.0841323835109),7
POINT (29.1391479894812 40.9897828876324),2
POINT (29.139025948971 40.9899651016146),2
POINT (28.6051336872843 40.9897834767673),11
POINT (28.7639983696654 41.0459590244042),24
POINT (28.7639353377535 41.0458143885626),24
POINT (28.3997626979495 41.2578019954206),13
POINT (28.1045456276447 41.3245582958312),13
POINT (28.103761304396 41.3181626392296),13
POINT (28.1040268430888 41.3181646537156),13
POINT (29.1841558354188 41.0821547207763),10
POINT (29.1843739235583 41.0817778597571),10
POINT (29.1273259348349 40.8692020370984),0
POINT (29.125552317801 40.8652875892542),0
POINT (28.487432973152 41.2637571268181),13
POINT (29.1583177483156 41.0296963918431),34
POINT (29.1595800000107 41.0234819991164),34
POINT (29.1598000000107 41.0232709991164),34
POINT (28.4517750315696 41.2266622747579),13
POINT (28.4510205172753 41.2269116801851),13
POINT (29.2870161662287 40.947594793914),31
POINT (29.2657150633468 41.0185253007439),27
POINT (28.9510489568858 41.0091552195371),18
POINT (28.9010815708091 41.1048674814342),32
POINT (29.2340985962298 41.1230294467567),10
POINT (28.9841288061751 41.1257229318258),28
POINT (29.1581572877223 41.0279020161738),34
POINT (29.1583316313083 41.0273880625255),34
POINT (29.1589799587406 40.9480170924065),25
POINT (29.1592829501263 40.9482066397632),25
POINT (29.2865142252047 40.9874094738896),31
POINT (28.6644869291251 40.9789439542955),11
POINT (29.0665651981752 41.2380422982415),28
POINT (29.2925527946592 40.943430531639),31
POINT (28.7655797498555 41.201143972714),1
POINT (28.7665909426542 41.20164647738),1
POINT (28.4543366772892 41.1458195632861),13
POINT (28.45497535974 41.1467466055933),13
POINT (28.6691773682853 40.993899435859),11
POINT (29.0653880000114 41.0297189991162),35
POINT (29.0581227352299 41.171208091361),28
POINT (29.3418298260036 40.9150902194302),33
POINT (29.3415727186949 40.9153744060179),33
POINT (29.732442617829 41.1050499078396),29
POINT (29.7335906032873 41.1050802237193),29
POINT (28.4901183942092 41.2583836328966),13
POINT (28.4903866151108 41.2581235254583),13
POINT (28.634707522055 41.0033304791199),11
POINT (28.6350334104504 41.0035106314765),11
POINT (28.2425298106298 41.0953024438744),37
POINT (28.2425324928388 41.095452024276),37
POINT (28.9739684369169 41.0282901931532),12
POINT (28.7888167111982 41.1346796227894),7
POINT (28.6952721745276 41.0259599043252),16
POINT (28.6951179475092 41.0262926168037),16
POINT (29.1339317583821 40.9624807524356),25
POINT (29.13374684736 40.962475253668),25
POINT (29.161812376491 41.175826333349),10
POINT (29.3016320000091 40.9260439991184),26
POINT (28.2576809998438 41.1089829991067),37
POINT (28.3380049998928 41.1979499991065),37
POINT (28.3342789998908 41.1967699991065),37
POINT (28.3342679998908 41.1966089991064),37
POINT (28.3306629998888 41.1958899991064),37
POINT (28.3307329998889 41.1957809991064),37
POINT (28.3306189998888 41.1983229991063),37
POINT (28.3305229998888 41.1984449991063),37
POINT (28.636086003044 41.0215160812348),16
POINT (28.6657151209235 40.9893234844846),11
POINT (28.6659565197348 40.9895127858748),11
POINT (28.6690848320743 40.9941332624443),11
POINT (28.6741000732677 40.9944294005896),11
POINT (28.6739914438026 40.9941064984422),11
POINT (28.8142578927356 41.2775298757617),17
POINT (28.8140538626958 41.2780617224951),17
POINT (28.8873760000111 41.0954939991147),32
POINT (29.0400399522057 41.1014283841359),28
POINT (28.5996289999795 40.9855669991143),11
POINT (28.5995719999795 40.9855919991143),11
POINT (29.2872455999075 40.9386652614022),31
POINT (29.3319170990493 40.862642987758),33
POINT (29.3321230000087 40.8622529991199),33
POINT (29.1265080000109 40.9655209991176),25
POINT (29.1304250000109 40.9671159991175),25
POINT (28.6643245085324 41.2885029745117),1
POINT (28.6809718637928 41.0928860536732),7
POINT (29.0475606866946 41.1216515450901),28
POINT (29.0465521211232 41.1221004379713),28
POINT (28.6362281062161 41.0181554906658),16
POINT (29.8231595779113 41.113864010907),29
POINT (29.822898857702 41.1143250497456),29
POINT (28.9183345250573 41.0855297908672),19
POINT (29.2526319732744 40.9670387811943),31
POINT (29.2528827654698 40.9667592947801),31
POINT (29.0275920000115 41.0902299991149),9
POINT (29.2353760000097 41.2088639991119),10
POINT (28.7481550872317 41.1782426620475),1
POINT (29.269074176688 41.0027404313785),31
POINT (28.2423886904259 41.3198358803906),37
POINT (28.5917398241629 41.2440154748267),1
POINT (28.5922038463226 41.2437290919761),1
POINT (29.2859160000093 40.9876519991171),31
POINT (28.9502688995457 41.0528087707232),12
POINT (28.2420729998326 41.083166999107),37
POINT (28.2447539998346 41.0875059991069),37
POINT (28.2455629998352 41.0954349991067),37
POINT (28.2503859998387 41.0955259991069),37
POINT (28.2510969998392 41.0994989991068),37
POINT (28.7609255323508 41.1851402912447),1
POINT (28.7601557383635 41.1849444875095),1
POINT (28.7584783055802 41.1832023426719),1
POINT (28.7577781719266 41.1830279300943),1
POINT (28.7583585174926 41.1815203993073),1
POINT (28.7580125125296 41.1813417437797),1
POINT (29.1653307640054 40.9214033135079),25
POINT (29.0917172136453 41.0109731801578),34
POINT (29.0756232462747 41.0275821515034),35
POINT (28.7600180159603 41.0416578729719),24
POINT (29.2377441566544 40.8889836101656),26
POINT (29.0638897261521 41.0426616742491),35
POINT (29.306217887583 40.9246135094764),26
POINT (29.2514379044867 40.964607105813),31
POINT (29.2509117059675 40.9651598441425),31
POINT (29.2476507206648 40.9665648041732),31
POINT (29.1756320000105 41.0115069991166),34
POINT (28.4526652054198 41.1807717968541),13
POINT (28.6581886428278 41.1172540970792),1
POINT (28.6578499053228 41.1169592669948),1
POINT (28.6531332501402 41.1201615599292),1
POINT (28.6529209042001 41.1204696159327),1
POINT (28.6539675014683 41.1250132644734),1
POINT (29.1360770000109 41.0010969991168),34
POINT (29.1358110000109 41.0008659991168),34
POINT (28.4646503799272 41.3722121621689),13
POINT (28.1040145502591 41.3241352938794),13
POINT (28.6070249352388 40.9898203095525),11
POINT (29.2407590000098 40.8869189991193),26
POINT (28.6796335714232 41.0152581829664),16
POINT (29.2479645391195 40.9663298671723),31
POINT (29.0997944612449 40.9496776076274),25
POINT (29.2712220000095 40.9971689991169),31
POINT (29.2717770000095 40.9969969991169),31
POINT (28.4631509148142 41.1434701285361),13
POINT (28.4971806450172 41.2276561051765),13
POINT (28.9262569996533 41.0188863680186),18
POINT (28.4656043141045 41.1356651078862),13
POINT (28.4657236724057 41.1357620734102),13
POINT (28.4644625698105 41.1401108897157),13
POINT (28.4640696261897 41.1398048620835),13
POINT (28.2504929998387 41.0955019991069),37
POINT (28.2455659998352 41.0953409991068),37
POINT (28.2446699998345 41.0874789991068),37
POINT (28.3379219998927 41.1980249991064),37
POINT (29.1407432763809 41.0010572485819),34
POINT (29.0792508325295 41.0145956428346),35
POINT (29.0792722902016 41.0150489815485),35
POINT (29.1312008000109 40.9521703991179),25
POINT (29.3071931805309 40.9591765605939),26
POINT (29.3059325422939 40.9588707030268),26
POINT (28.6932408954299 41.229140703735),1
POINT (28.6933857347167 41.2293671379967),1
POINT (28.4877101289051 41.2724402360165),13
POINT (28.4885558648125 41.2727120917368),13
POINT (28.9739408264052 41.0229686852718),12
POINT (28.4972906155868 41.2274493335442),13
POINT (29.4314836607386 41.1955125417777),29
POINT (29.4319248747853 41.1951502215212),29
POINT (29.4540355861134 41.1225125660772),29
POINT (29.4545183837361 41.1225327712897),29
POINT (29.4414141697852 41.1169139367822),29
POINT (29.4415777845351 41.1166835772703),29
POINT (28.438013689368 41.3333530621324),13
POINT (28.437523890859 41.3336034885938),13
POINT (28.9866520599852 41.1237178015321),28
POINT (28.3229155703018 41.0882133190782),37
POINT (28.3228527597186 41.0884339833492),37
POINT (28.6380946769067 40.9994353173978),11
POINT (28.6400368760901 41.0082772371439),11
POINT (29.1331072073856 40.9680293792086),25
POINT (29.137072788077 40.96861765602),25
POINT (29.1675879852851 41.1441012729861),10
POINT (29.1678643833041 41.1441074739439),10
POINT (29.1563874046601 41.1363885469272),10
POINT (29.2917776362539 40.9429564400328),31
POINT (28.2516617728088 41.3263956055607),37
POINT (28.2518401397084 41.3266121351061),37
POINT (29.2002571116423 40.9712126797359),25
POINT (29.0696048214656 41.0774710723181),10
POINT (28.9505631349151 41.0393855518637),12
POINT (28.8089734146556 41.0279456877012),24
POINT (29.762241208405 41.1018924490085),29
POINT (29.1250998689859 40.9682949095297),25
POINT (29.1246398701398 40.9681551662852),25
POINT (29.7616511224218 41.1020379720999),29
POINT (28.9996163424257 41.1068550344621),28
POINT (28.9997075375322 41.1061254481263),28
POINT (28.6599186029548 41.0412681702655),16
POINT (29.241084982866 40.8805545815296),26
POINT (29.0948960000101 40.8814519991186),0
POINT (28.642657391581 41.0162311181174),16
POINT (29.0048069999895 41.0843560005673),22
POINT (28.6680121773748 40.9778182188767),11
POINT (28.6680980080633 40.9775964842953),11
POINT (28.6648128175205 40.9791150611134),11
POINT (28.6641959510781 41.0363998334267),16
POINT (29.2247903571643 41.203879857051),10
POINT (29.2252195106067 41.2041744864916),10
POINT (28.8788055669196 41.0101235545718),5
POINT (28.6810041604455 41.0926299683006),7
POINT (29.0391262998125 41.1003061768223),28
POINT (28.8873558546376 41.095784434126),32
POINT (29.092142211184 41.1017826841218),10
POINT (29.2062519571686 40.973846606257),25
POINT (28.707428050522 41.0093963679948),3
POINT (29.3333658151398 40.8653451542638),33
POINT (29.3340283207665 40.8658847114695),33
POINT (29.3206439718811 40.8661139994047),33
POINT (29.3196515545456 40.8660072381982),33
POINT (28.6798970291814 41.0888040921077),7
POINT (28.6443627029161 41.1125911262658),1
POINT (29.7395980115424 41.1126319483643),29
POINT (29.738444661666 41.1119327389349),29
POINT (28.8597335798338 41.1127015295698),32
POINT (28.4653227509127 41.371667821365),13
POINT (28.3575333025852 41.0592829359089),37
POINT (28.7686449315432 41.1871396641863),1
POINT (28.7680870320681 41.1874838227414),1
POINT (29.134681077737 40.9567175096775),25
POINT (29.1353838164989 40.9571536276879),25
POINT (28.9658838050213 41.0090195945677),18
POINT (29.2728616913936 40.9371498937919),31
POINT (28.1334879998882 41.0744869991112),37
POINT (29.7462391376781 41.1505808365248),29
POINT (29.7468432307529 41.1510352578119),29
POINT (28.653755606956 41.1252941056682),1
POINT (28.6539679215728 41.1282653761734),1
POINT (28.6541288541137 41.1279865680481),1
POINT (29.2172978149171 41.0178893457431),38
POINT (29.2171824799295 41.017220496503),38
POINT (29.2198594444645 41.0202778185997),38
POINT (29.2204763525378 41.0205995806971),38
POINT (29.1771247782622 41.1702434130437),10
POINT (28.6323279111558 41.1666824967219),1
POINT (28.6319738595658 41.1668137420601),1
POINT (29.2733804637982 40.9345480814712),31
POINT (29.2729332448012 40.9347669824528),31
POINT (28.6518908371897 40.9734944123582),11
POINT (29.0740710000113 41.0572849991156),35
POINT (28.3977955538545 41.257453809932),13
POINT (29.0622115165431 41.2351304925606),28
POINT (29.061825278445 41.2352333620504),28
POINT (29.2763068101504 40.9542330181298),31
POINT (29.2758700000094 40.9536399991179),31
POINT (29.2741571674479 40.9500498338215),31
POINT (29.2748387537333 40.9497761693038),31
POINT (29.2300311517417 40.9665747627195),27
POINT (28.4519858201108 41.1841289301312),13
POINT (28.4520716507993 41.1842581218992),13
POINT (28.4522787354326 41.181821696905),13
POINT (28.8698496489594 41.033833584562),4
POINT (28.4685152489424 41.3713592575857),13
POINT (28.4681477863073 41.3711277804488),13
POINT (29.3383566238426 41.087182242444),38
POINT (29.3390472926639 41.0873348737408),38
POINT (29.8543748745574 41.1353901110851),29
POINT (29.8545009383811 41.1358385773121),29
POINT (29.6702422796672 41.0700685133791),29
POINT (29.6695663629954 41.0698541666818),29
POINT (28.989049678894 41.174414042405),28
POINT (29.3546079186148 40.8596669206008),33
POINT (29.3550424364752 40.8596730063786),33
POINT (28.8311349605295 41.0310874455735),4
POINT (28.9599127234016 41.0120536827442),18
POINT (28.960361894108 41.0117563956866),18
POINT (28.7182713846152 41.0731641100343),3
POINT (28.7185503343527 41.0732207271341),3
POINT (28.6637828908898 41.0363775785473),16
POINT (29.17531800001 41.0157259991159),34
POINT (28.9545879446835 41.0079409621663),18
POINT (28.9542080508013 41.0082751634385),18
POINT (28.9598659260352 41.0085938045447),18
POINT (28.9598415725076 41.0087865209567),18
POINT (29.2035269019745 40.9709566712755),25
POINT (29.2041129646442 40.9715500465137),25
POINT (28.4958655019968 41.2769330312982),13
POINT (28.2514889998394 41.1037029991067),37
POINT (29.2805268580069 40.8596640244937),26
POINT (29.0748129537253 41.0031202962367),2
POINT (29.074394529119 41.003241747705),2
POINT (28.1114070058759 41.2399834170547),37
POINT (28.1122492195075 41.2392996841571),37
POINT (28.1135711979661 41.2344884091226),37
POINT (29.0839449568748 40.9999940768838),2
POINT (28.912299050221 41.0868178102069),19
POINT (28.9122852147287 41.0869682607789),19
POINT (29.2452622749764 41.0077976700794),27
POINT (29.0876980311293 41.0063020440966),2
POINT (28.7122599189521 41.0735004434286),3
POINT (28.6185389238946 40.9866756926019),11
POINT (28.6500908367929 41.0058314688428),11
POINT (28.6495885245418 41.0079361220693),11
POINT (29.3060442100387 40.9248253362221),26
POINT (28.6583690535277 40.9661916710758),11
POINT (28.658082057163 40.9663233171877),11
POINT (28.6564398517908 40.9696021628526),11
POINT (28.4972069151563 41.1904785279754),13
POINT (28.4739458407346 41.2743430855818),13
POINT (28.4126005542064 41.3382422183806),13
POINT (28.403020928492 41.3645013211341),13
POINT (28.5243573063329 41.2231513222649),13
POINT (28.5245826118903 41.2255837811944),13
POINT (28.5245638364272 41.2254234020731),13
POINT (28.5025290593821 41.1788089663221),13
POINT (28.5026578054148 41.1786494819274),13
POINT (29.2788328937013 41.0171982911777),27
POINT (28.694174684804 41.077468475365),7
POINT (28.6937685715078 41.0780991914856),7
POINT (28.7965187437268 41.1435915496446),7
POINT (29.4946883790862 41.1265692630558),29
POINT (29.4956093878254 41.1266956708324),29
POINT (29.215763557876 41.0203263632156),38
POINT (28.406183996841 41.3459257860714),13
POINT (28.4059130937304 41.3462701155181),13
POINT (29.0273848251696 41.0491335681667),9
POINT (28.6560777535737 40.9696193772386),11
POINT (28.6380910985491 41.0032954747557),11
POINT (28.6384639256023 41.0032964868495),11
POINT (28.6470951667415 41.001037733767),11
POINT (28.4760057772587 41.2746777141555),13
POINT (29.1997935051822 41.1057806886376),10
POINT (29.199031139891 41.1057786833747),10
POINT (28.9869336919318 41.1233359288581),28
POINT (28.1012672107294 41.0661718394149),37
POINT (29.15919462553 41.0395949895438),38
POINT (29.3434231883627 40.9081623931293),33
POINT (29.23628300001 41.2046959991126),10
POINT (28.7232980222842 41.1998858220585),1
POINT (28.7234521777655 41.2001659722009),1
POINT (28.7160254413607 41.2072823058989),1
POINT (28.7371039441957 41.2144081352123),1
POINT (28.7378646450269 41.2143764978201),1
POINT (29.1234239873842 40.9508009487791),25
POINT (28.7123323385955 41.0736702937127),3
POINT (29.2819549030583 40.9882231523933),31
POINT (28.8547640000108 41.1318359991139),32
POINT (28.725439225802 41.2033212488383),1
POINT (28.7256390503736 41.2033949069516),1
POINT (28.7163338953974 41.2076435106991),1
POINT (29.2271469402694 40.9932604357506),27
POINT (28.6427604859351 40.9675909855342),11
POINT (29.2794113228525 41.0168765061711),27
POINT (29.4501270000073 41.0727489991154),29
POINT (29.4502456956607 41.0726133298916),29
POINT (28.6641903980817 41.2881643859943),1
POINT (29.2782195184882 40.9523453765428),31
